Generic Comment 
0.0        Start Time
10.5188        Stop Time 
7.94537e-06        Init Del t
0.0 417.336244703 3416861746.93
7.94537e-06 417.335737626 3416861746.93
3.49372e-05 1064884.02427 9904742627.41
8.39015e-05 570274.352886 3902731840.25
0.000152958 392163.807744 2230169580.66
0.000241835 301158.763884 1502344231.68
0.000350499 245235.689151 1104726156.57
0.000479064 207072.742565 857517804.589
0.000627728 179149.661247 690280466.167
0.000796778 157680.988865 570144514.219
0.000986572 140612.535852 480215046.595
0.00119753 126671.24607 410662280.582
0.00143014 114961.184658 355108130.914
0.00168495 105066.829738 310301580.227
0.00196256 96530.8824787 273300894.581
0.00226364 89046.0648224 242165969.75
0.00258894 82490.1099129 215938853.449
0.00293924 76651.4933793 193445567.185
0.00331546 71409.9907871 173957170.065
0.00371853 66692.4113053 157016229.544
0.0041495 62400.3347696 142115143.055
0.00460947 58478.7637096 128946988.116
0.0050997 54900.9041202 117301640.876
0.00562149 51591.5347918 106865686.261
0.00617624 48515.3383347 97462053.6087
0.00676557 45692.123052 89087201.5057
0.00739111 43046.7934644 81467850.8963
0.00805474 40572.6770114 74549109.875
0.00875838 38267.7626027 68294383.8382
0.00950423 36098.8578293 62576181.909
0.0102947 34055.6991433 57340143.3939
0.0111321 32148.517122 52593882.3314
0.0120195 30332.0093084 48202175.7589
0.0129599 28615.6405959 44171103.1024
0.0139565 26992.126788 40469145.7841
0.0150131 25452.8190289 37059650.1767
0.0161337 23996.7742361 33928037.4624
0.0173226 22607.1344582 31025672.2326
0.0185848 21280.1672381 28335732.7743
0.0199258 20026.324778 25869551.6099
0.0213515 18831.9795511 23591419.4891
0.0228685 17679.1911576 21459901.8769
0.0244845 16584.9856737 19499198.4305
0.0262081 15549.2672868 17701340.9701
0.0280479 14548.9956832 16022356.9478
0.0300153 13594.7087496 14472693.5327
0.0321219 12682.5926547 13041667.4616
0.0343816 11815.6124356 11728924.593
0.0368099 10981.5486324 10509734.0578
0.0394249 10183.1831213 9385512.42126
0.0422475 9423.7433295 8356554.80119
0.0453011 8702.70297921 7416604.70083
0.0486144 8004.86145908 6543351.2167
0.0522203 7341.70225949 5747896.67933
0.0561583 6711.1040531 5023931.47079
0.0604745 6109.59032928 4364378.66693
0.0652254 5538.42607939 3767626.92473
0.0704789 4994.43641098 3226870.82837
0.0763186 4479.49040168 2741402.09522
0.0828489 3994.02783421 2308605.98182
0.0901992 3534.55160929 1922414.8668
0.0985364 3102.30624675 1581246.91891
0.108073 2698.63711737 1283384.55273
0.119094 2322.58969334 1025115.18669
0.131978 1973.29385384 803080.380566
0.147247 1652.13820262 615538.939506
0.165638 1359.03841927 459528.471325
0.187678 1099.20534964 334484.710847
0.212666 884.629842464 241674.303543
0.240893 709.938584828 173888.112507
0.272775 568.070731709 124553.864979
0.308793 453.416054242 88885.931186
0.349477 360.914617115 63174.6807484
0.395416 286.802627527 44788.9616676
0.44732 227.449955719 31658.6408277
0.505924 180.171348986 22338.585528
0.572125 142.466540608 15720.9826801
0.646894 112.557149289 11049.1503195
0.731367 88.8166110161 7751.56337082
0.826769 70.0094283458 5429.62396811
0.934515 55.1574703894 3800.42631378
1.05618 43.4360257492 2658.19659088
1.19357 34.1813604383 1857.29417947
1.34875 26.8779293069 1296.16905456
1.52407 21.1241419547 903.939829953
1.72216 16.5963711247 630.06463619
1.94584 13.0377241028 439.045527317
2.19855 10.2376367899 305.77860527
2.48383 8.03737437803 212.897959937
2.8058 6.30890513196 148.202832433
3.16866 4.95347139003 103.201504017
3.5771 3.89143724688 71.9178398295
4.03705 3.05826141326 50.1464706572
4.55493 2.4046713288 34.9813718104
5.13799 1.89097499018 24.4146800228
5.79469 1.48719962998 17.0461795186
6.53371 1.17036309754 11.907647915
7.36478 0.921073450207 8.32468208193
8.29888 0.725073451291 5.82459778799
9.35064 0.571851874724 4.07569446343
10.5188 0.452180042424 2.86520990247
