  0.00000E+00  1.00000E+00  1.00000E+00 -4.69890E-08
  1.00000E-02  1.00000E+00  1.00000E+00 -2.35187E-07
  2.00000E-02  1.00000E+00  1.00000E+00 -1.91682E-07
  3.00000E-02  1.00000E+00  1.00000E+00 -6.03320E-08
  4.00000E-02  1.00000E+00  1.00000E+00 -7.27837E-08
  5.00000E-02  1.00000E+00  1.00000E+00 -1.77609E-08
  6.00000E-02  1.00000E+00  1.00000E+00 -1.56340E-07
  7.00000E-02  1.00000E+00  1.00000E+00 -3.45711E-07
  8.00000E-02  1.00000E+00  1.00000E+00 -1.41682E-07
  9.00000E-02  1.00000E+00  1.00000E+00  2.95007E-07
  1.00000E-01  1.00000E+00  1.00000E+00  2.36792E-07
  1.10000E-01  1.00000E+00  1.00000E+00  3.20050E-07
  1.20000E-01  1.00000E+00  1.00000E+00  8.62085E-07
  1.30000E-01  1.00000E+00  1.00000E+00  8.15514E-07
  1.40000E-01  1.00000E+00  1.00000E+00  6.15983E-07
  1.50000E-01  1.00000E+00  1.00000E+00  3.75818E-07
  1.60000E-01  1.00000E+00  1.00000E+00  1.87779E-07
  1.70000E-01  1.00000E+00  1.00000E+00  4.69575E-08
  1.80000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  1.90000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.00000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.10000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.20000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.30000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.40000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.50000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.60000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.70000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.80000E-01  1.00000E+00  1.00000E+00  4.69576E-08
  2.90000E-01  1.00000E+00  9.99999E-01  1.87830E-06
  3.00000E-01  9.99973E-01  9.99964E-01  2.82678E-05
  3.10000E-01  9.99708E-01  9.99592E-01  3.43482E-04
  3.20000E-01  9.96259E-01  9.94768E-01  4.43094E-03
  3.30000E-01  9.78393E-01  9.69908E-01  2.57662E-02
  3.40000E-01  9.46188E-01  9.25535E-01  6.50532E-02
  3.50000E-01  9.06860E-01  8.72141E-01  1.14536E-01
  3.60000E-01  8.65347E-01  8.16768E-01  1.68663E-01
  3.70000E-01  8.23956E-01  7.62602E-01  2.24736E-01
  3.80000E-01  7.83565E-01  7.10775E-01  2.81687E-01
  3.90000E-01  7.44488E-01  6.61651E-01  3.39051E-01
