  0.00000E+00  7.74418E-04  7.92660E+00  3.97265E-02
  1.00000E-02  7.74541E-04  7.92659E+00  1.19225E-01
  2.00000E-02  7.75720E-04  7.92661E+00  1.98706E-01
  3.00000E-02  7.77973E-04  7.92665E+00  2.78255E-01
  4.00000E-02  7.83872E-04  7.92669E+00  3.58049E-01
  5.00000E-02  8.22063E-04  7.92676E+00  4.38620E-01
  6.00000E-02  9.52223E-04  7.92681E+00  5.18947E-01
  7.00000E-02  1.14642E-03  7.92694E+00  5.99004E-01
  8.00000E-02  1.38584E-03  7.92703E+00  6.79486E-01
  9.00000E-02  1.70342E-03  7.92728E+00  7.60035E-01
  1.00000E-01  2.15028E-03  7.92763E+00  8.41324E-01
  1.10000E-01  2.81904E-03  7.92811E+00  9.22619E-01
  1.20000E-01  3.86414E-03  7.92892E+00  1.00423E+00
  1.30000E-01  5.47945E-03  7.92995E+00  1.08477E+00
  1.40000E-01  7.84643E-03  7.93215E+00  1.16699E+00
  1.50000E-01  1.10460E-02  7.93445E+00  1.24493E+00
  1.60000E-01  1.50549E-02  7.94023E+00  1.32749E+00
  1.70000E-01  1.98130E-02  7.94419E+00  1.40076E+00
  1.80000E-01  2.53629E-02  7.95547E+00  1.48591E+00
  1.90000E-01  3.17868E-02  7.96366E+00  1.55966E+00
  2.00000E-01  3.93007E-02  7.98139E+00  1.64639E+00
  2.10000E-01  4.81965E-02  7.99921E+00  1.72451E+00
  2.20000E-01  5.88502E-02  8.02007E+00  1.80274E+00
  2.30000E-01  7.17191E-02  8.06357E+00  1.89561E+00
  2.40000E-01  8.68408E-02  8.08402E+00  1.95965E+00
  2.50000E-01  1.04795E-01  8.15380E+00  2.06638E+00
  2.60000E-01  1.25129E-01  8.20273E+00  2.13716E+00
  2.70000E-01  1.48270E-01  8.27405E+00  2.21948E+00
  2.80000E-01  1.75160E-01  8.41182E+00  2.33580E+00
  2.90000E-01  2.04539E-01  8.47046E+00  2.38977E+00
