  0.00000E+00  5.25092E-05  8.93419E+01  2.83929E-02
  1.00000E-03  5.25094E-05  8.93431E+01  8.18596E-02
  2.00000E-03  5.25104E-05  8.93456E+01  1.36542E-01
  3.00000E-03  5.25133E-05  8.93483E+01  1.91364E-01
  4.00000E-03  5.25211E-05  8.93503E+01  2.47118E-01
  5.00000E-03  5.25518E-05  8.93515E+01  3.04352E-01
  6.00000E-03  5.26113E-05  8.93520E+01  3.63759E-01
  7.00000E-03  5.26847E-05  8.93522E+01  4.27162E-01
  8.00000E-03  5.27614E-05  8.93523E+01  4.98064E-01
  9.00000E-03  5.28168E-05  8.93527E+01  5.73967E-01
  1.00000E-02  5.28559E-05  8.93535E+01  6.49311E-01
  1.10000E-02  5.29238E-05  8.93543E+01  7.19751E-01
  1.20000E-02  5.32520E-05  8.93548E+01  7.83734E-01
  1.30000E-02  5.48554E-05  8.93552E+01  8.43531E-01
  1.40000E-02  5.76641E-05  8.93552E+01  9.04236E-01
  1.50000E-02  6.16798E-05  8.93552E+01  9.67582E-01
  1.60000E-02  6.62755E-05  8.93552E+01  1.03119E+00
  1.70000E-02  7.13942E-05  8.93552E+01  1.09310E+00
  1.80000E-02  7.69436E-05  8.93551E+01  1.15476E+00
  1.90000E-02  8.31705E-05  8.93551E+01  1.21557E+00
  2.00000E-02  8.99965E-05  8.93546E+01  1.27063E+00
  2.10000E-02  9.74901E-05  8.93531E+01  1.32341E+00
  2.20000E-02  1.05820E-04  8.93510E+01  1.37082E+00
  2.30000E-02  1.15317E-04  8.93486E+01  1.41150E+00
  2.40000E-02  1.25755E-04  8.93460E+01  1.45411E+00
  2.50000E-02  1.38429E-04  8.93431E+01  1.50171E+00
  2.60000E-02  1.52797E-04  8.93404E+01  1.55176E+00
  2.70000E-02  1.70097E-04  8.93377E+01  1.59965E+00
  2.80000E-02  1.90803E-04  8.93349E+01  1.64786E+00
  2.90000E-02  2.15148E-04  8.93313E+01  1.69864E+00
  3.00000E-02  2.45081E-04  8.93286E+01  1.75043E+00
  3.10000E-02  2.80843E-04  8.93263E+01  1.80260E+00
  3.20000E-02  3.24209E-04  8.93236E+01  1.85791E+00
  3.30000E-02  3.75935E-04  8.93200E+01  1.91682E+00
  3.40000E-02  4.36695E-04  8.93170E+01  1.97292E+00
  3.50000E-02  5.07396E-04  8.93140E+01  2.02894E+00
  3.60000E-02  5.88693E-04  8.93132E+01  2.09233E+00
  3.70000E-02  6.78692E-04  8.93110E+01  2.15315E+00
  3.80000E-02  7.78814E-04  8.93074E+01  2.21128E+00
  3.90000E-02  8.87572E-04  8.93045E+01  2.27048E+00
  4.00000E-02  1.00455E-03  8.93035E+01  2.33402E+00
  4.10000E-02  1.13096E-03  8.93039E+01  2.39616E+00
  4.20000E-02  1.26376E-03  8.93036E+01  2.46009E+00
  4.30000E-02  1.40628E-03  8.93050E+01  2.52383E+00
  4.40000E-02  1.55767E-03  8.93088E+01  2.58417E+00
  4.50000E-02  1.71502E-03  8.93148E+01  2.63912E+00
  4.60000E-02  1.88451E-03  8.93237E+01  2.69072E+00
  4.70000E-02  2.06180E-03  8.93338E+01  2.72852E+00
  4.80000E-02  2.25342E-03  8.93540E+01  2.76573E+00
  4.90000E-02  2.45386E-03  8.93631E+01  2.81158E+00
  5.00000E-02  2.66943E-03  8.93756E+01  2.89411E+00
  5.10000E-02  2.90096E-03  8.93796E+01  2.95200E+00
  5.20000E-02  3.14577E-03  8.93773E+01  3.01814E+00
  5.30000E-02  3.41391E-03  8.93715E+01  3.07163E+00
  5.40000E-02  3.69647E-03  8.93602E+01  3.12732E+00
  5.50000E-02  4.00564E-03  8.93556E+01  3.18774E+00
  5.60000E-02  4.33707E-03  8.93545E+01  3.24975E+00
  5.70000E-02  4.69341E-03  8.93541E+01  3.31293E+00
  5.80000E-02  5.07384E-03  8.93601E+01  3.37870E+00
  5.90000E-02  5.48361E-03  8.93642E+01  3.44789E+00
  6.00000E-02  5.92152E-03  8.93642E+01  3.50688E+00
  6.10000E-02  6.37479E-03  8.93648E+01  3.57442E+00
  6.20000E-02  6.86429E-03  8.93708E+01  3.63924E+00
  6.30000E-02  7.37687E-03  8.93695E+01  3.71062E+00
  6.40000E-02  7.91487E-03  8.93752E+01  3.76892E+00
  6.50000E-02  8.46777E-03  8.93805E+01  3.83654E+00
  6.60000E-02  9.05894E-03  8.93828E+01  3.90207E+00
  6.70000E-02  9.66601E-03  8.93956E+01  3.95343E+00
  6.80000E-02  1.02989E-02  8.94083E+01  4.02079E+00
  6.90000E-02  1.09596E-02  8.94092E+01  4.07608E+00
  7.00000E-02  1.16543E-02  8.94196E+01  4.13964E+00
  7.10000E-02  1.23799E-02  8.94176E+01  4.21279E+00
  7.20000E-02  1.31266E-02  8.94346E+01  4.27132E+00
  7.30000E-02  1.39219E-02  8.94319E+01  4.32952E+00
  7.40000E-02  1.47564E-02  8.94630E+01  4.38474E+00
  7.50000E-02  1.56244E-02  8.94790E+01  4.44014E+00
  7.60000E-02  1.65312E-02  8.94730E+01  4.51633E+00
  7.70000E-02  1.74773E-02  8.94758E+01  4.58049E+00
  7.80000E-02  1.84863E-02  8.95070E+01  4.63488E+00
  7.90000E-02  1.95272E-02  8.95267E+01  4.69230E+00
  8.00000E-02  2.06376E-02  8.95732E+01  4.72632E+00
  8.10000E-02  2.17794E-02  8.96025E+01  4.79645E+00
  8.20000E-02  2.29736E-02  8.95995E+01  4.85966E+00
  8.30000E-02  2.42195E-02  8.96331E+01  4.91289E+00
  8.40000E-02  2.55282E-02  8.96455E+01  4.97014E+00
  8.50000E-02  2.68894E-02  8.96582E+01  5.03537E+00
  8.60000E-02  2.83238E-02  8.96961E+01  5.09120E+00
  8.70000E-02  2.98165E-02  8.97452E+01  5.12810E+00
  8.80000E-02  3.13891E-02  8.97953E+01  5.20094E+00
  8.90000E-02  3.30012E-02  8.97868E+01  5.25659E+00
  9.00000E-02  3.47121E-02  8.98083E+01  5.31557E+00
  9.10000E-02  3.64997E-02  8.98717E+01  5.38849E+00
  9.20000E-02  3.83501E-02  8.99086E+01  5.44454E+00
  9.30000E-02  4.02736E-02  8.99304E+01  5.48546E+00
  9.40000E-02  4.22920E-02  8.99928E+01  5.54423E+00
  9.50000E-02  4.43984E-02  9.00402E+01  5.62208E+00
  9.60000E-02  4.65382E-02  9.00533E+01  5.68272E+00
  9.70000E-02  4.88237E-02  9.00920E+01  5.72768E+00
  9.80000E-02  5.11319E-02  9.01525E+01  5.80165E+00
  9.90000E-02  5.36195E-02  9.02196E+01  5.86550E+00
  1.00000E-01  5.60949E-02  9.02440E+01  5.91473E+00
  1.01000E-01  5.87304E-02  9.03034E+01  5.97126E+00
  1.02000E-01  6.14654E-02  9.04208E+01  6.04732E+00
  1.03000E-01  6.42867E-02  9.04683E+01  6.09686E+00
  1.04000E-01  6.71868E-02  9.05520E+01  6.15665E+00
  1.05000E-01  7.02910E-02  9.06504E+01  6.21266E+00
  1.06000E-01  7.33932E-02  9.07256E+01  6.27204E+00
  1.07000E-01  7.66619E-02  9.08226E+01  6.33713E+00
  1.08000E-01  8.00666E-02  9.09010E+01  6.39323E+00
  1.09000E-01  8.35323E-02  9.10259E+01  6.46594E+00
  1.10000E-01  8.71675E-02  9.11053E+01  6.52013E+00
  1.11000E-01  9.09442E-02  9.11885E+01  6.57722E+00
  1.12000E-01  9.47775E-02  9.13503E+01  6.64490E+00
  1.13000E-01  9.88555E-02  9.14311E+01  6.70005E+00
  1.14000E-01  1.03007E-01  9.15933E+01  6.76928E+00
  1.15000E-01  1.07283E-01  9.16850E+01  6.82033E+00
  1.16000E-01  1.11785E-01  9.18306E+01  6.88663E+00
  1.17000E-01  1.16419E-01  9.20495E+01  6.96190E+00
  1.18000E-01  1.21221E-01  9.21598E+01  7.01215E+00
  1.19000E-01  1.26151E-01  9.23581E+01  7.08060E+00
  1.20000E-01  1.31219E-01  9.24940E+01  7.13526E+00
  1.21000E-01  1.36581E-01  9.26459E+01  7.19119E+00
  1.22000E-01  1.42055E-01  9.29030E+01  7.27291E+00
  1.23000E-01  1.47658E-01  9.30320E+01  7.32147E+00
  1.24000E-01  1.53651E-01  9.32717E+01  7.39291E+00
  1.25000E-01  1.59695E-01  9.35362E+01  7.46401E+00
  1.26000E-01  1.65887E-01  9.36767E+01  7.51039E+00
  1.27000E-01  1.72496E-01  9.40342E+01  7.59091E+00
  1.28000E-01  1.79140E-01  9.42304E+01  7.64958E+00
  1.29000E-01  1.85965E-01  9.44451E+01  7.70877E+00
  1.30000E-01  1.93326E-01  9.48507E+01  7.79684E+00
  1.31000E-01  2.00489E-01  9.50124E+01  7.84180E+00
  1.32000E-01  2.08092E-01  9.53114E+01  7.91043E+00
  1.33000E-01  2.16226E-01  9.57498E+01  7.99398E+00
  1.34000E-01  2.24114E-01  9.59451E+01  8.03933E+00
  1.35000E-01  2.32649E-01  9.63808E+01  8.11946E+00
  1.36000E-01  2.41474E-01  9.67908E+01  8.18855E+00
  1.37000E-01  2.50360E-01  9.70760E+01  8.23232E+00
  1.38000E-01  2.59927E-01  9.76124E+01  8.32911E+00
  1.39000E-01  2.69557E-01  9.79697E+01  8.38926E+00
  1.40000E-01  2.79462E-01  9.83120E+01  8.44575E+00
  1.41000E-01  2.90159E-01  9.89456E+01  8.54658E+00
  1.42000E-01  3.00683E-01  9.92739E+01  8.59872E+00
  1.43000E-01  3.11711E-01  9.97263E+01  8.66384E+00
  1.44000E-01  3.23615E-01  1.00508E+02  8.76814E+00
  1.45000E-01  3.35274E-01  1.00879E+02  8.81574E+00
  1.46000E-01  3.47408E-01  1.01384E+02  8.87728E+00
  1.47000E-01  3.60746E-01  1.02239E+02  8.98505E+00
  1.48000E-01  3.73693E-01  1.02687E+02  9.03432E+00
  1.49000E-01  3.87238E-01  1.03291E+02  9.10235E+00
  1.50000E-01  4.02491E-01  1.04319E+02  9.21292E+00
  1.51000E-01  4.16454E-01  1.04811E+02  9.26328E+00
  1.52000E-01  4.32050E-01  1.05450E+02  9.32636E+00
