 -3.25274E-11  1.54530E-03  2.69541E+01  9.62273E-01
  8.64959E-02  1.22826E-02  2.69840E+01  2.13853E+00
  1.06766E-01  2.25885E-02  2.70628E+01  2.58946E+00
  1.27202E-01  4.01081E-02  2.72034E+01  3.00603E+00
  1.43915E-01  6.17936E-02  2.74101E+01  3.36416E+00
  1.58313E-01  8.94712E-02  2.76881E+01  3.68329E+00
  1.70826E-01  1.21786E-01  2.80404E+01  3.96765E+00
  1.81992E-01  1.61252E-01  2.84833E+01  4.23021E+00
  1.91981E-01  2.05853E-01  2.90315E+01  4.47646E+00
  2.01077E-01  2.57193E-01  2.96889E+01  4.70279E+00
  2.09413E-01  3.14480E-01  3.04975E+01  4.91109E+00
  2.17126E-01  3.77973E-01  3.15013E+01  5.11691E+00
  2.24312E-01  4.48427E-01  3.26596E+01  5.32694E+00
  2.31037E-01  5.25727E-01  3.39155E+01  5.53399E+00
  2.37360E-01  6.10964E-01  3.53402E+01  5.73738E+00
  2.43320E-01  7.06889E-01  3.70746E+01  5.94719E+00
  2.48932E-01  8.15042E-01  3.91089E+01  6.16049E+00
  2.54211E-01  9.35714E-01  4.12714E+01  6.36031E+00
  2.59179E-01  1.06865E+00  4.35591E+01  6.54327E+00
  2.63863E-01  1.21956E+00  4.61508E+01  6.72468E+00
  2.68268E-01  1.38926E+00  4.90334E+01  6.91833E+00
  2.72408E-01  1.57960E+00  5.23752E+01  7.11964E+00
  2.76297E-01  1.78993E+00  5.62301E+01  7.30990E+00
  2.79954E-01  2.00925E+00  5.98467E+01  7.47941E+00
  2.83418E-01  2.24983E+00  6.39402E+01  7.64710E+00
  2.86702E-01  2.51918E+00  6.87836E+01  7.78988E+00
  2.89809E-01  2.77953E+00  7.23428E+01  7.91028E+00
  2.92786E-01  3.12449E+00  7.88089E+01  8.20758E+00
  2.95583E-01  3.45951E+00  8.35723E+01  8.22623E+00
  2.98247E-01  2.60544E+00  4.52810E+01  5.93880E+00
  3.01956E-01  1.21666E+00  1.50889E+00  6.74182E-01
  3.10120E-01  1.01172E+00  1.01350E-03  4.35222E-03
  3.20000E-01  1.00002E+00  1.00004E-04  2.59140E-07
  3.30000E-01  9.99998E-01  9.99998E-05 -4.61348E-12
  3.40000E-01  1.00000E+00  1.00000E-04 -1.82901E-10
  3.50000E-01  1.00000E+00  1.00000E-04  1.75279E-10
  3.60000E-01  9.99998E-01  9.99998E-05 -1.52364E-11
