  0.00000E+00  1.63198E-03  2.74676E+01  1.19053E-01
  1.00000E-02  1.63303E-03  2.74678E+01  3.57051E-01
  2.00000E-02  1.63855E-03  2.74682E+01  5.93269E-01
  3.00000E-02  1.65956E-03  2.74687E+01  8.26473E-01
  4.00000E-02  1.80943E-03  2.74692E+01  1.05652E+00
  5.00000E-02  2.24256E-03  2.74705E+01  1.28426E+00
  6.00000E-02  2.87202E-03  2.74726E+01  1.51101E+00
  7.00000E-02  3.74545E-03  2.74761E+01  1.73916E+00
  8.00000E-02  5.15020E-03  2.74802E+01  1.96726E+00
  9.00000E-02  7.58308E-03  2.74885E+01  2.20022E+00
  1.00000E-01  1.17809E-02  2.74988E+01  2.42227E+00
  1.10000E-01  1.85282E-02  2.75317E+01  2.65819E+00
  1.20000E-01  2.80550E-02  2.75642E+01  2.88035E+00
  1.30000E-01  4.03433E-02  2.76509E+01  3.12732E+00
  1.40000E-01  5.54292E-02  2.77597E+01  3.35587E+00
  1.50000E-01  7.38403E-02  2.78712E+01  3.55264E+00
  1.60000E-01  9.71092E-02  2.82163E+01  3.85201E+00
  1.70000E-01  1.25932E-01  2.83676E+01  4.02094E+00
  1.80000E-01  1.63847E-01  2.89336E+01  4.32658E+00
  1.90000E-01  2.11931E-01  2.96284E+01  4.59745E+00
  2.00000E-01  2.69450E-01  3.00846E+01  4.75005E+00
  2.10000E-01  3.48070E-01  3.19883E+01  5.21541E+00
  2.20000E-01  4.39148E-01  3.33050E+01  5.46377E+00
  2.30000E-01  5.50940E-01  3.47681E+01  5.63106E+00
  2.40000E-01  7.39761E-01  4.02329E+01  6.36399E+00
  2.50000E-01  9.54905E-01  4.34247E+01  6.65851E+00
  2.60000E-01  1.23427E+00  4.75640E+01  6.78988E+00
  2.70000E-01  1.79023E+00  6.18430E+01  7.70970E+00
  2.80000E-01  2.30137E+00  7.12777E+01  7.94010E+00
  2.90000E-01  2.33696E+00  5.22355E+01  6.76517E+00
  3.00000E-01  1.67189E+00  1.61684E+01  3.13587E+00
  3.10000E-01  1.13104E+00  8.23246E-01  3.58256E-01
  3.20000E-01  1.00613E+00  5.47308E-04  1.28701E-03
  3.30000E-01  1.00002E+00  1.00005E-04  3.66160E-07
  3.40000E-01  1.00000E+00  1.00000E-04  2.10719E-12
  3.50000E-01  1.00000E+00  1.00000E-04 -3.53931E-12
  3.60000E-01  1.00000E+00  1.00000E-04  3.66897E-12
  3.70000E-01  1.00000E+00  1.00000E-04  3.68099E-12
  3.80000E-01  1.00000E+00  1.00000E-04  0.00000E+00
  3.90000E-01  1.00000E+00  1.00000E-04  0.00000E+00
  4.00000E-01  1.00000E+00  1.00000E-04  0.00000E+00
