  0.00000E+00  2.75530E-05  3.04976E+01  1.07022E-02
  1.00000E-03  2.75525E-05  3.04974E+01  3.35379E-02
  2.00000E-03  2.75521E-05  3.04973E+01  6.04359E-02
  3.00000E-03  2.75527E-05  3.04972E+01  8.99755E-02
  4.00000E-03  2.75535E-05  3.04972E+01  1.17809E-01
  5.00000E-03  2.75555E-05  3.04972E+01  1.41477E-01
  6.00000E-03  2.75665E-05  3.04972E+01  1.61609E-01
  7.00000E-03  2.75867E-05  3.04971E+01  1.82446E-01
  8.00000E-03  2.76163E-05  3.04971E+01  2.05337E-01
  9.00000E-03  2.76500E-05  3.04971E+01  2.29708E-01
  1.00000E-02  2.76802E-05  3.04970E+01  2.54475E-01
  1.10000E-02  2.77093E-05  3.04970E+01  2.79646E-01
  1.20000E-02  2.77238E-05  3.04971E+01  3.04989E-01
  1.30000E-02  2.77399E-05  3.04971E+01  3.30282E-01
  1.40000E-02  2.77684E-05  3.04971E+01  3.55961E-01
  1.50000E-02  2.79267E-05  3.04970E+01  3.80374E-01
  1.60000E-02  2.84695E-05  3.04971E+01  4.05847E-01
  1.70000E-02  2.96046E-05  3.04970E+01  4.30989E-01
  1.80000E-02  3.10076E-05  3.04971E+01  4.55666E-01
  1.90000E-02  3.28863E-05  3.04971E+01  4.81031E-01
  2.00000E-02  3.48398E-05  3.04970E+01  5.04760E-01
  2.10000E-02  3.68863E-05  3.04969E+01  5.28111E-01
  2.20000E-02  3.93456E-05  3.04969E+01  5.52406E-01
  2.30000E-02  4.17475E-05  3.04969E+01  5.77342E-01
  2.40000E-02  4.44710E-05  3.04970E+01  6.02341E-01
  2.50000E-02  4.74172E-05  3.04969E+01  6.27167E-01
  2.60000E-02  5.06102E-05  3.04969E+01  6.51366E-01
  2.70000E-02  5.39728E-05  3.04969E+01  6.74925E-01
  2.80000E-02  5.78081E-05  3.04968E+01  7.00294E-01
  2.90000E-02  6.19546E-05  3.04968E+01  7.24516E-01
  3.00000E-02  6.64787E-05  3.04968E+01  7.48623E-01
  3.10000E-02  7.18372E-05  3.04968E+01  7.73096E-01
  3.20000E-02  7.77622E-05  3.04969E+01  7.96977E-01
  3.30000E-02  8.44266E-05  3.04968E+01  8.22489E-01
  3.40000E-02  9.25113E-05  3.04967E+01  8.45080E-01
  3.50000E-02  1.01325E-04  3.04968E+01  8.69924E-01
  3.60000E-02  1.11688E-04  3.04966E+01  8.95022E-01
  3.70000E-02  1.24082E-04  3.04968E+01  9.17941E-01
  3.80000E-02  1.37909E-04  3.04968E+01  9.43986E-01
  3.90000E-02  1.54644E-04  3.04965E+01  9.66303E-01
  4.00000E-02  1.73707E-04  3.04969E+01  9.91394E-01
  4.10000E-02  1.95701E-04  3.04966E+01  1.01701E+00
  4.20000E-02  2.21144E-04  3.04967E+01  1.03785E+00
  4.30000E-02  2.49376E-04  3.04968E+01  1.06481E+00
  4.40000E-02  2.82003E-04  3.04965E+01  1.08747E+00
  4.50000E-02  3.16958E-04  3.04970E+01  1.11322E+00
  4.60000E-02  3.56355E-04  3.04965E+01  1.13868E+00
  4.70000E-02  3.96732E-04  3.04969E+01  1.16087E+00
  4.80000E-02  4.44237E-04  3.04970E+01  1.18796E+00
  4.90000E-02  4.90250E-04  3.04969E+01  1.20871E+00
  5.00000E-02  5.41774E-04  3.04974E+01  1.23539E+00
  5.10000E-02  5.95971E-04  3.04969E+01  1.25942E+00
  5.20000E-02  6.50845E-04  3.04975E+01  1.28359E+00
  5.30000E-02  7.12458E-04  3.04976E+01  1.30957E+00
  5.40000E-02  7.72611E-04  3.04975E+01  1.33141E+00
  5.50000E-02  8.38754E-04  3.04984E+01  1.35914E+00
  5.60000E-02  9.06223E-04  3.04979E+01  1.38030E+00
  5.70000E-02  9.76109E-04  3.04988E+01  1.40713E+00
  5.80000E-02  1.05253E-03  3.04986E+01  1.43149E+00
  5.90000E-02  1.13010E-03  3.04988E+01  1.45355E+00
  6.00000E-02  1.21257E-03  3.04993E+01  1.48194E+00
  6.10000E-02  1.29520E-03  3.04992E+01  1.50207E+00
  6.20000E-02  1.39282E-03  3.05002E+01  1.52785E+00
  6.30000E-02  1.48462E-03  3.05006E+01  1.55639E+00
  6.40000E-02  1.58828E-03  3.05008E+01  1.57781E+00
  6.50000E-02  1.69318E-03  3.05005E+01  1.59928E+00
  6.60000E-02  1.80867E-03  3.05006E+01  1.61918E+00
  6.70000E-02  1.93189E-03  3.05007E+01  1.64030E+00
  6.80000E-02  2.05807E-03  3.05021E+01  1.66401E+00
  6.90000E-02  2.19988E-03  3.05041E+01  1.69338E+00
  7.00000E-02  2.33232E-03  3.05048E+01  1.71901E+00
  7.10000E-02  2.50156E-03  3.05044E+01  1.73980E+00
  7.20000E-02  2.66236E-03  3.05048E+01  1.76125E+00
  7.30000E-02  2.82527E-03  3.05052E+01  1.78010E+00
  7.40000E-02  3.01079E-03  3.05059E+01  1.79992E+00
  7.50000E-02  3.19821E-03  3.05122E+01  1.81036E+00
  7.60000E-02  3.39710E-03  3.05214E+01  1.82781E+00
  7.70000E-02  3.60350E-03  3.05250E+01  1.84688E+00
  7.80000E-02  3.81801E-03  3.05270E+01  1.86754E+00
  7.90000E-02  4.05366E-03  3.05269E+01  1.88173E+00
  8.00000E-02  4.27838E-03  3.05278E+01  1.91804E+00
  8.10000E-02  4.51004E-03  3.05256E+01  1.94178E+00
  8.20000E-02  4.76476E-03  3.05276E+01  1.97329E+00
  8.30000E-02  5.03409E-03  3.05247E+01  2.00571E+00
  8.40000E-02  5.28334E-03  3.05270E+01  2.02714E+00
  8.50000E-02  5.56370E-03  3.05227E+01  2.05990E+00
  8.60000E-02  5.85573E-03  3.05231E+01  2.08881E+00
  8.70000E-02  6.14010E-03  3.05236E+01  2.11789E+00
  8.80000E-02  6.45325E-03  3.05190E+01  2.15185E+00
  8.90000E-02  6.75585E-03  3.05162E+01  2.17829E+00
  9.00000E-02  7.08797E-03  3.05115E+01  2.19310E+00
  9.10000E-02  7.43548E-03  3.05035E+01  2.22732E+00
  9.20000E-02  7.78884E-03  3.04988E+01  2.24642E+00
  9.30000E-02  8.14161E-03  3.04981E+01  2.28127E+00
  9.40000E-02  8.54365E-03  3.04944E+01  2.30808E+00
  9.50000E-02  8.91331E-03  3.04958E+01  2.34128E+00
  9.60000E-02  9.32704E-03  3.04961E+01  2.36815E+00
  9.70000E-02  9.76195E-03  3.05013E+01  2.37794E+00
  9.80000E-02  1.02365E-02  3.05234E+01  2.38727E+00
  9.90000E-02  1.06522E-02  3.05408E+01  2.39254E+00
  1.00000E-01  1.11753E-02  3.05549E+01  2.40000E+00
  1.01000E-01  1.16292E-02  3.05628E+01  2.41671E+00
  1.02000E-01  1.21507E-02  3.05678E+01  2.44213E+00
  1.03000E-01  1.26771E-02  3.05621E+01  2.46855E+00
  1.04000E-01  1.32405E-02  3.05677E+01  2.49907E+00
  1.05000E-01  1.37799E-02  3.05647E+01  2.53593E+00
  1.06000E-01  1.44184E-02  3.05641E+01  2.55770E+00
  1.07000E-01  1.49958E-02  3.05639E+01  2.60438E+00
  1.08000E-01  1.56418E-02  3.05626E+01  2.63193E+00
  1.09000E-01  1.62473E-02  3.05650E+01  2.65852E+00
  1.10000E-01  1.69701E-02  3.05620E+01  2.70087E+00
  1.11000E-01  1.76551E-02  3.05701E+01  2.72230E+00
  1.12000E-01  1.83919E-02  3.05714E+01  2.75134E+00
  1.13000E-01  1.91773E-02  3.05935E+01  2.75892E+00
  1.14000E-01  1.98899E-02  3.06087E+01  2.76384E+00
  1.15000E-01  2.07662E-02  3.06263E+01  2.76588E+00
  1.16000E-01  2.15575E-02  3.06217E+01  2.76081E+00
  1.17000E-01  2.23828E-02  3.06103E+01  2.76164E+00
  1.18000E-01  2.33003E-02  3.05933E+01  2.77466E+00
  1.19000E-01  2.41793E-02  3.05906E+01  2.79543E+00
  1.20000E-01  2.51665E-02  3.05965E+01  2.82336E+00
  1.21000E-01  2.60846E-02  3.05977E+01  2.85976E+00
  1.22000E-01  2.70903E-02  3.06160E+01  2.90859E+00
  1.23000E-01  2.81781E-02  3.06291E+01  2.94749E+00
  1.24000E-01  2.91852E-02  3.06439E+01  2.98819E+00
  1.25000E-01  3.02795E-02  3.06421E+01  3.03557E+00
  1.26000E-01  3.13878E-02  3.06452E+01  3.05112E+00
  1.27000E-01  3.25919E-02  3.06491E+01  3.07014E+00
  1.28000E-01  3.36165E-02  3.06558E+01  3.11551E+00
  1.29000E-01  3.50430E-02  3.06799E+01  3.12561E+00
  1.30000E-01  3.62833E-02  3.06982E+01  3.12285E+00
  1.31000E-01  3.75362E-02  3.07080E+01  3.12839E+00
  1.32000E-01  3.89384E-02  3.07124E+01  3.15712E+00
  1.33000E-01  4.02051E-02  3.07086E+01  3.19458E+00
  1.34000E-01  4.16141E-02  3.07101E+01  3.21959E+00
  1.35000E-01  4.29948E-02  3.07259E+01  3.23971E+00
  1.36000E-01  4.44081E-02  3.07188E+01  3.28020E+00
  1.37000E-01  4.62124E-02  3.07213E+01  3.31924E+00
  1.38000E-01  4.76994E-02  3.07212E+01  3.35647E+00
  1.39000E-01  4.90437E-02  3.07303E+01  3.37730E+00
  1.40000E-01  5.08485E-02  3.07789E+01  3.38399E+00
  1.41000E-01  5.25193E-02  3.08125E+01  3.39754E+00
  1.42000E-01  5.44677E-02  3.08552E+01  3.40703E+00
  1.43000E-01  5.61961E-02  3.08475E+01  3.43546E+00
  1.44000E-01  5.79183E-02  3.08529E+01  3.45769E+00
  1.45000E-01  5.99275E-02  3.08875E+01  3.48112E+00
  1.46000E-01  6.17225E-02  3.08809E+01  3.51629E+00
  1.47000E-01  6.37535E-02  3.08891E+01  3.53280E+00
  1.48000E-01  6.58895E-02  3.09208E+01  3.56285E+00
  1.49000E-01  6.77893E-02  3.09238E+01  3.59937E+00
  1.50000E-01  7.00605E-02  3.09310E+01  3.62884E+00
  1.51000E-01  7.20750E-02  3.09826E+01  3.64369E+00
  1.52000E-01  7.45146E-02  3.09662E+01  3.67984E+00
  1.53000E-01  7.66506E-02  3.09442E+01  3.72105E+00
  1.54000E-01  7.89445E-02  3.09666E+01  3.74848E+00
  1.55000E-01  8.15140E-02  3.10350E+01  3.75468E+00
  1.56000E-01  8.41815E-02  3.10928E+01  3.76345E+00
  1.57000E-01  8.64498E-02  3.11355E+01  3.77824E+00
  1.58000E-01  8.94031E-02  3.11896E+01  3.79244E+00
  1.59000E-01  9.20584E-02  3.12053E+01  3.82917E+00
  1.60000E-01  9.44420E-02  3.12425E+01  3.85616E+00
  1.61000E-01  9.75897E-02  3.12451E+01  3.87811E+00
  1.62000E-01  1.00367E-01  3.12160E+01  3.92077E+00
  1.63000E-01  1.02884E-01  3.12147E+01  3.96218E+00
  1.64000E-01  1.06080E-01  3.12037E+01  3.99894E+00
  1.65000E-01  1.09174E-01  3.12590E+01  4.01672E+00
  1.66000E-01  1.11966E-01  3.13496E+01  4.01687E+00
  1.67000E-01  1.15864E-01  3.14407E+01  4.02233E+00
  1.68000E-01  1.19197E-01  3.15107E+01  4.04076E+00
  1.69000E-01  1.22217E-01  3.15225E+01  4.08284E+00
  1.70000E-01  1.25865E-01  3.15295E+01  4.11799E+00
  1.71000E-01  1.29313E-01  3.15766E+01  4.13629E+00
  1.72000E-01  1.32794E-01  3.16030E+01  4.15361E+00
  1.73000E-01  1.36809E-01  3.16260E+01  4.18880E+00
  1.74000E-01  1.40497E-01  3.16940E+01  4.22283E+00
  1.75000E-01  1.44120E-01  3.17222E+01  4.26789E+00
  1.76000E-01  1.48616E-01  3.17713E+01  4.29447E+00
  1.77000E-01  1.52320E-01  3.17759E+01  4.31787E+00
  1.78000E-01  1.56432E-01  3.18673E+01  4.33325E+00
  1.79000E-01  1.60771E-01  3.19581E+01  4.35546E+00
  1.80000E-01  1.65481E-01  3.20153E+01  4.37105E+00
  1.81000E-01  1.70037E-01  3.21123E+01  4.42022E+00
  1.82000E-01  1.73866E-01  3.21211E+01  4.43460E+00
  1.83000E-01  1.79008E-01  3.21716E+01  4.43716E+00
  1.84000E-01  1.83946E-01  3.21920E+01  4.46092E+00
  1.85000E-01  1.88426E-01  3.22309E+01  4.47703E+00
  1.86000E-01  1.93759E-01  3.23872E+01  4.54216E+00
  1.87000E-01  1.99002E-01  3.24923E+01  4.57441E+00
  1.88000E-01  2.04231E-01  3.25614E+01  4.61129E+00
  1.89000E-01  2.09484E-01  3.25838E+01  4.63195E+00
  1.90000E-01  2.15172E-01  3.26172E+01  4.64521E+00
  1.91000E-01  2.19920E-01  3.26056E+01  4.67974E+00
  1.92000E-01  2.26007E-01  3.27268E+01  4.68679E+00
  1.93000E-01  2.31963E-01  3.28458E+01  4.70420E+00
  1.94000E-01  2.38323E-01  3.29215E+01  4.75024E+00
  1.95000E-01  2.44585E-01  3.30295E+01  4.78467E+00
  1.96000E-01  2.51142E-01  3.32182E+01  4.80307E+00
  1.97000E-01  2.57929E-01  3.33747E+01  4.86275E+00
  1.98000E-01  2.64362E-01  3.33926E+01  4.87972E+00
  1.99000E-01  2.71264E-01  3.34531E+01  4.88913E+00
  2.00000E-01  2.77679E-01  3.34600E+01  4.91621E+00
  2.01000E-01  2.84502E-01  3.36102E+01  4.91764E+00
  2.02000E-01  2.92528E-01  3.38146E+01  4.98946E+00
  2.03000E-01  3.00757E-01  3.39753E+01  5.03211E+00
  2.04000E-01  3.07919E-01  3.40600E+01  5.03923E+00
  2.05000E-01  3.15495E-01  3.41214E+01  5.06259E+00
  2.06000E-01  3.24092E-01  3.42830E+01  5.09784E+00
  2.07000E-01  3.31637E-01  3.43788E+01  5.11963E+00
  2.08000E-01  3.40247E-01  3.44989E+01  5.15022E+00
  2.09000E-01  3.49176E-01  3.46637E+01  5.18448E+00
  2.10000E-01  3.58724E-01  3.48657E+01  5.21044E+00
  2.11000E-01  3.67600E-01  3.49728E+01  5.24366E+00
  2.12000E-01  3.76547E-01  3.50245E+01  5.27782E+00
  2.13000E-01  3.86348E-01  3.52261E+01  5.28794E+00
  2.14000E-01  3.95706E-01  3.54955E+01  5.34396E+00
  2.15000E-01  4.07499E-01  3.56943E+01  5.38556E+00
  2.16000E-01  4.16869E-01  3.58586E+01  5.41035E+00
  2.17000E-01  4.28434E-01  3.59565E+01  5.42862E+00
  2.18000E-01  4.37652E-01  3.60691E+01  5.45042E+00
  2.19000E-01  4.50705E-01  3.63707E+01  5.50438E+00
  2.20000E-01  4.62414E-01  3.66460E+01  5.54919E+00
  2.21000E-01  4.72796E-01  3.67024E+01  5.55841E+00
  2.22000E-01  4.85252E-01  3.68669E+01  5.57710E+00
  2.23000E-01  4.97348E-01  3.71241E+01  5.61905E+00
  2.24000E-01  5.11362E-01  3.73145E+01  5.64606E+00
  2.25000E-01  5.23259E-01  3.75608E+01  5.68568E+00
  2.26000E-01  5.39373E-01  3.79158E+01  5.74031E+00
  2.27000E-01  5.51493E-01  3.81229E+01  5.76651E+00
  2.28000E-01  5.66461E-01  3.83238E+01  5.79058E+00
  2.29000E-01  5.81515E-01  3.86395E+01  5.83098E+00
  2.30000E-01  5.95975E-01  3.88650E+01  5.85662E+00
  2.31000E-01  6.12595E-01  3.91274E+01  5.89430E+00
  2.32000E-01  6.28944E-01  3.95789E+01  5.95424E+00
  2.33000E-01  6.47268E-01  3.98950E+01  5.98958E+00
